GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US36081035200,36081035200,"Census Tract 352, Queens County, New York",805,28,587,68,218,64
1400000US36081035300,36081035300,"Census Tract 353, Queens County, New York",761,51,333,59,428,59
1400000US36081035700,36081035700,"Census Tract 357, Queens County, New York",1252,84,634,104,618,113
1400000US36081035800,36081035800,"Census Tract 358, Queens County, New York",1257,74,808,116,449,117
1400000US36081036100,36081036100,"Census Tract 361, Queens County, New York",761,49,219,62,542,74
1400000US36081036300,36081036300,"Census Tract 363, Queens County, New York",599,59,212,57,387,65
1400000US36081036500,36081036500,"Census Tract 365, Queens County, New York",948,61,289,85,659,89
1400000US36081036600,36081036600,"Census Tract 366, Queens County, New York",947,53,605,77,342,77
1400000US36081036700,36081036700,"Census Tract 367, Queens County, New York",768,65,392,80,376,80
1400000US36081036800,36081036800,"Census Tract 368, Queens County, New York",764,43,557,65,207,60
1400000US36081037100,36081037100,"Census Tract 371, Queens County, New York",512,46,302,60,210,63
1400000US36081037300,36081037300,"Census Tract 373, Queens County, New York",713,46,296,55,417,61
1400000US36081037500,36081037500,"Census Tract 375, Queens County, New York",900,76,133,49,767,81
1400000US36081037600,36081037600,"Census Tract 376, Queens County, New York",1804,122,1368,145,436,135
1400000US36081037700,36081037700,"Census Tract 377, Queens County, New York",843,77,198,68,645,98
1400000US36081037900,36081037900,"Census Tract 379, Queens County, New York",1396,84,302,96,1094,122
1400000US36081038100,36081038100,"Census Tract 381, Queens County, New York",1818,106,615,119,1203,141
1400000US36081038301,36081038301,"Census Tract 383.01, Queens County, New York",0,11,0,11,0,11
1400000US36081038302,36081038302,"Census Tract 383.02, Queens County, New York",0,11,0,11,0,11
1400000US36081038400,36081038400,"Census Tract 384, Queens County, New York",704,51,407,64,297,71
1400000US36081039400,36081039400,"Census Tract 394, Queens County, New York",924,52,569,76,355,76
1400000US36081039800,36081039800,"Census Tract 398, Queens County, New York",499,34,350,60,149,55
1400000US36081039900,36081039900,"Census Tract 399, Queens County, New York",997,80,176,68,821,97
1400000US36081040000,36081040000,"Census Tract 400, Queens County, New York",447,29,357,49,90,43
1400000US36081040100,36081040100,"Census Tract 401, Queens County, New York",1739,110,248,103,1491,135
1400000US36081040200,36081040200,"Census Tract 402, Queens County, New York",440,30,309,49,131,47
1400000US36081040300,36081040300,"Census Tract 403, Queens County, New York",1727,79,374,107,1353,123
1400000US36081040400,36081040400,"Census Tract 404, Queens County, New York",1318,63,729,107,589,115
1400000US36081040500,36081040500,"Census Tract 405, Queens County, New York",809,44,123,29,686,48
1400000US36081040700,36081040700,"Census Tract 407, Queens County, New York",1915,104,335,104,1580,143
1400000US36081040900,36081040900,"Census Tract 409, Queens County, New York",1299,69,309,85,990,102
1400000US36081041100,36081041100,"Census Tract 411, Queens County, New York",898,74,244,81,654,90
1400000US36081041300,36081041300,"Census Tract 413, Queens County, New York",991,95,298,94,693,118
1400000US36081041400,36081041400,"Census Tract 414, Queens County, New York",1256,77,518,104,738,131
1400000US36081041500,36081041500,"Census Tract 415, Queens County, New York",1048,80,340,105,708,120
1400000US36081042400,36081042400,"Census Tract 424, Queens County, New York",771,38,658,76,113,72
1400000US36081042600,36081042600,"Census Tract 426, Queens County, New York",0,11,0,11,0,11
1400000US36081042700,36081042700,"Census Tract 427, Queens County, New York",1221,94,283,102,938,123
1400000US36081043200,36081043200,"Census Tract 432, Queens County, New York",399,28,334,40,65,31
1400000US36081043400,36081043400,"Census Tract 434, Queens County, New York",482,40,395,53,87,44
1400000US36081043701,36081043701,"Census Tract 437.01, Queens County, New York",877,44,285,85,592,97
1400000US36081043702,36081043702,"Census Tract 437.02, Queens County, New York",2174,103,1080,200,1094,208
1400000US36081043900,36081043900,"Census Tract 439, Queens County, New York",1236,62,283,93,953,112
1400000US36081044000,36081044000,"Census Tract 440, Queens County, New York",1048,87,631,105,417,95
1400000US36081044301,36081044301,"Census Tract 443.01, Queens County, New York",1341,107,170,65,1171,115
1400000US36081044302,36081044302,"Census Tract 443.02, Queens County, New York",1296,126,423,126,873,128
1400000US36081044400,36081044400,"Census Tract 444, Queens County, New York",966,60,230,63,736,72
1400000US36081044601,36081044601,"Census Tract 446.01, Queens County, New York",1154,78,198,64,956,98
1400000US36081044602,36081044602,"Census Tract 446.02, Queens County, New York",1404,81,195,75,1209,102
1400000US36081044800,36081044800,"Census Tract 448, Queens County, New York",718,57,300,68,418,65
1400000US36081045000,36081045000,"Census Tract 450, Queens County, New York",535,64,338,61,197,54
1400000US36081045200,36081045200,"Census Tract 452, Queens County, New York",163,43,57,30,106,36
1400000US36081045400,36081045400,"Census Tract 454, Queens County, New York",1475,80,626,94,849,107
1400000US36081045500,36081045500,"Census Tract 455, Queens County, New York",4593,177,29,47,4564,185
1400000US36081045600,36081045600,"Census Tract 456, Queens County, New York",327,30,221,41,106,41
1400000US36081045700,36081045700,"Census Tract 457, Queens County, New York",960,133,522,106,438,110
1400000US36081045800,36081045800,"Census Tract 458, Queens County, New York",654,53,221,48,433,56
1400000US36081045900,36081045900,"Census Tract 459, Queens County, New York",1101,88,331,79,770,102
1400000US36081046000,36081046000,"Census Tract 460, Queens County, New York",1905,100,281,79,1624,125
1400000US36081046100,36081046100,"Census Tract 461, Queens County, New York",775,63,212,57,563,71
1400000US36081046200,36081046200,"Census Tract 462, Queens County, New York",2095,159,594,179,1501,210
1400000US36081046300,36081046300,"Census Tract 463, Queens County, New York",1063,98,293,84,770,116
1400000US36081046400,36081046400,"Census Tract 464, Queens County, New York",481,50,306,59,175,47
1400000US36081046500,36081046500,"Census Tract 465, Queens County, New York",925,74,170,69,755,97
1400000US36081046600,36081046600,"Census Tract 466, Queens County, New York",1391,67,332,80,1059,91
1400000US36081046700,36081046700,"Census Tract 467, Queens County, New York",2063,128,173,101,1890,148
1400000US36081046800,36081046800,"Census Tract 468, Queens County, New York",1011,75,359,92,652,116
1400000US36081046900,36081046900,"Census Tract 469, Queens County, New York",2757,144,409,112,2348,193
1400000US36081047000,36081047000,"Census Tract 470, Queens County, New York",902,64,597,88,305,70
1400000US36081047100,36081047100,"Census Tract 471, Queens County, New York",1392,90,265,79,1127,100
1400000US36081047200,36081047200,"Census Tract 472, Queens County, New York",1321,75,567,90,754,109
1400000US36081047300,36081047300,"Census Tract 473, Queens County, New York",1492,104,635,120,857,128
1400000US36081047500,36081047500,"Census Tract 475, Queens County, New York",1496,123,402,110,1094,151
1400000US36081047600,36081047600,"Census Tract 476, Queens County, New York",481,23,415,49,66,43
1400000US36081047800,36081047800,"Census Tract 478, Queens County, New York",2087,170,1571,198,516,193
1400000US36081047900,36081047900,"Census Tract 479, Queens County, New York",1677,108,686,132,991,148
1400000US36081048000,36081048000,"Census Tract 480, Queens County, New York",690,48,502,62,188,53
1400000US36081048100,36081048100,"Census Tract 481, Queens County, New York",2102,165,235,111,1867,193
1400000US36081048200,36081048200,"Census Tract 482, Queens County, New York",388,34,258,43,130,34
1400000US36081048300,36081048300,"Census Tract 483, Queens County, New York",1278,78,508,101,770,122
1400000US36081048400,36081048400,"Census Tract 484, Queens County, New York",1548,94,988,141,560,128
1400000US36081048500,36081048500,"Census Tract 485, Queens County, New York",1462,101,714,109,748,124
1400000US36081048900,36081048900,"Census Tract 489, Queens County, New York",440,39,258,60,182,57
1400000US36081049200,36081049200,"Census Tract 492, Queens County, New York",1739,117,471,91,1268,132
1400000US36081049301,36081049301,"Census Tract 493.01, Queens County, New York",694,66,434,79,260,69
1400000US36081049302,36081049302,"Census Tract 493.02, Queens County, New York",810,73,363,79,447,68
1400000US36081049500,36081049500,"Census Tract 495, Queens County, New York",499,36,205,55,294,57
1400000US36081049600,36081049600,"Census Tract 496, Queens County, New York",874,48,582,81,292,77
1400000US36081049700,36081049700,"Census Tract 497, Queens County, New York",970,78,571,111,399,117
1400000US36081049900,36081049900,"Census Tract 499, Queens County, New York",1548,84,739,122,809,137
1400000US36081050000,36081050000,"Census Tract 500, Queens County, New York",1442,118,263,92,1179,133
1400000US36081050201,36081050201,"Census Tract 502.01, Queens County, New York",407,43,258,52,149,50
1400000US36081050202,36081050202,"Census Tract 502.02, Queens County, New York",380,27,306,42,74,41
1400000US36081050400,36081050400,"Census Tract 504, Queens County, New York",582,26,412,47,170,45
1400000US36081050500,36081050500,"Census Tract 505, Queens County, New York",589,49,177,49,412,60
1400000US36081050600,36081050600,"Census Tract 506, Queens County, New York",430,47,357,55,73,43
1400000US36081050700,36081050700,"Census Tract 507, Queens County, New York",1313,79,742,136,571,121
1400000US36081050800,36081050800,"Census Tract 508, Queens County, New York",512,60,349,67,163,56
1400000US36081051000,36081051000,"Census Tract 510, Queens County, New York",491,32,435,45,56,38
1400000US36081051100,36081051100,"Census Tract 511, Queens County, New York",763,50,525,65,238,73
1400000US36081051200,36081051200,"Census Tract 512, Queens County, New York",739,38,598,56,141,52
1400000US36081051300,36081051300,"Census Tract 513, Queens County, New York",799,49,352,70,447,76
1400000US36081051500,36081051500,"Census Tract 515, Queens County, New York",1209,63,807,113,402,108
1400000US36081051600,36081051600,"Census Tract 516, Queens County, New York",565,41,380,63,185,65
1400000US36081051700,36081051700,"Census Tract 517, Queens County, New York",706,63,241,55,465,74
1400000US36081051800,36081051800,"Census Tract 518, Queens County, New York",597,38,508,64,89,53
1400000US36081052000,36081052000,"Census Tract 520, Queens County, New York",462,28,358,51,104,48
1400000US36081052100,36081052100,"Census Tract 521, Queens County, New York",661,60,348,60,313,69
1400000US36081052200,36081052200,"Census Tract 522, Queens County, New York",518,34,399,53,119,42
1400000US36081052400,36081052400,"Census Tract 524, Queens County, New York",559,36,462,55,97,46
1400000US36081052500,36081052500,"Census Tract 525, Queens County, New York",684,45,373,60,311,60
1400000US36081052600,36081052600,"Census Tract 526, Queens County, New York",545,46,365,53,180,49
1400000US36081052800,36081052800,"Census Tract 528, Queens County, New York",448,30,267,38,181,41
1400000US36081053000,36081053000,"Census Tract 530, Queens County, New York",682,42,507,55,175,65
1400000US36081053100,36081053100,"Census Tract 531, Queens County, New York",1176,96,534,124,642,120
1400000US36081053200,36081053200,"Census Tract 532, Queens County, New York",533,61,468,67,65,37
1400000US36081053401,36081053401,"Census Tract 534.01, Queens County, New York",617,39,467,64,150,61
1400000US36081053500,36081053500,"Census Tract 535, Queens County, New York",395,44,112,43,283,50
1400000US36081053601,36081053601,"Census Tract 536.01, Queens County, New York",501,44,418,54,83,43
1400000US36081053800,36081053800,"Census Tract 538, Queens County, New York",435,36,349,44,86,34
1400000US36081053900,36081053900,"Census Tract 539, Queens County, New York",1400,74,636,115,764,105
1400000US36081054000,36081054000,"Census Tract 540, Queens County, New York",1193,85,666,98,527,102
1400000US36081054200,36081054200,"Census Tract 542, Queens County, New York",1470,72,1063,117,407,102
1400000US36081054500,36081054500,"Census Tract 545, Queens County, New York",1239,66,141,67,1098,86
1400000US36081054700,36081054700,"Census Tract 547, Queens County, New York",1458,71,250,87,1208,108
1400000US36081054800,36081054800,"Census Tract 548, Queens County, New York",621,36,530,55,91,45
1400000US36081054900,36081054900,"Census Tract 549, Queens County, New York",1647,74,46,35,1601,78
1400000US36081055100,36081055100,"Census Tract 551, Queens County, New York",1657,82,146,70,1511,104
1400000US36081055200,36081055200,"Census Tract 552, Queens County, New York",1035,47,414,86,621,91
1400000US36081055300,36081055300,"Census Tract 553, Queens County, New York",765,59,113,41,652,67
1400000US36081055400,36081055400,"Census Tract 554, Queens County, New York",754,41,418,56,336,58
1400000US36081055500,36081055500,"Census Tract 555, Queens County, New York",671,34,123,38,548,52
1400000US36081055600,36081055600,"Census Tract 556, Queens County, New York",662,46,587,57,75,36
1400000US36081055700,36081055700,"Census Tract 557, Queens County, New York",1268,90,309,94,959,123
1400000US36081055800,36081055800,"Census Tract 558, Queens County, New York",518,41,450,54,68,44
1400000US36081055900,36081055900,"Census Tract 559, Queens County, New York",400,37,87,38,313,48
1400000US36081056000,36081056000,"Census Tract 560, Queens County, New York",474,40,314,54,160,57
1400000US36081056100,36081056100,"Census Tract 561, Queens County, New York",43,18,28,14,15,17
1400000US36081056200,36081056200,"Census Tract 562, Queens County, New York",439,33,341,53,98,49
1400000US36081056400,36081056400,"Census Tract 564, Queens County, New York",497,51,166,44,331,54
1400000US36081056500,36081056500,"Census Tract 565, Queens County, New York",449,46,190,46,259,51
1400000US36081056600,36081056600,"Census Tract 566, Queens County, New York",418,45,319,49,99,41
1400000US36081056700,36081056700,"Census Tract 567, Queens County, New York",1417,120,899,136,518,110
1400000US36081056800,36081056800,"Census Tract 568, Queens County, New York",1405,92,833,122,572,114
1400000US36081057700,36081057700,"Census Tract 577, Queens County, New York",1302,102,405,118,897,140
1400000US36081057900,36081057900,"Census Tract 579, Queens County, New York",591,52,176,47,415,59
1400000US36081058000,36081058000,"Census Tract 580, Queens County, New York",1073,76,724,108,349,104
1400000US36081058100,36081058100,"Census Tract 581, Queens County, New York",1078,64,380,82,698,97
1400000US36081058200,36081058200,"Census Tract 582, Queens County, New York",1346,82,993,127,353,108
1400000US36081058300,36081058300,"Census Tract 583, Queens County, New York",1262,85,419,110,843,117
1400000US36081058500,36081058500,"Census Tract 585, Queens County, New York",1430,101,483,111,947,137
1400000US36081058700,36081058700,"Census Tract 587, Queens County, New York",1363,62,304,86,1059,105
1400000US36081058900,36081058900,"Census Tract 589, Queens County, New York",1532,91,185,82,1347,103
1400000US36081059000,36081059000,"Census Tract 590, Queens County, New York",400,33,344,49,56,39
1400000US36081059100,36081059100,"Census Tract 591, Queens County, New York",1975,132,215,105,1760,154
1400000US36081059200,36081059200,"Census Tract 592, Queens County, New York",358,37,313,44,45,31
1400000US36081059300,36081059300,"Census Tract 593, Queens County, New York",1503,92,512,100,991,122
1400000US36081059400,36081059400,"Census Tract 594, Queens County, New York",480,46,385,53,95,50
1400000US36081059500,36081059500,"Census Tract 595, Queens County, New York",1573,99,749,124,824,123
1400000US36081059600,36081059600,"Census Tract 596, Queens County, New York",467,42,424,57,43,44
1400000US36081059800,36081059800,"Census Tract 598, Queens County, New York",555,34,436,52,119,47
1400000US36081059900,36081059900,"Census Tract 599, Queens County, New York",541,54,351,68,190,53
1400000US36081060000,36081060000,"Census Tract 600, Queens County, New York",366,22,329,31,37,22
1400000US36081060100,36081060100,"Census Tract 601, Queens County, New York",783,42,337,61,446,67
1400000US36081060300,36081060300,"Census Tract 603, Queens County, New York",727,44,439,74,288,73
1400000US36081060600,36081060600,"Census Tract 606, Queens County, New York",464,35,371,56,93,47
1400000US36081060701,36081060701,"Census Tract 607.01, Queens County, New York",16,25,0,11,16,25
1400000US36081060800,36081060800,"Census Tract 608, Queens County, New York",445,35,394,44,51,28
1400000US36081061000,36081061000,"Census Tract 610, Queens County, New York",421,34,351,48,70,43
1400000US36081061200,36081061200,"Census Tract 612, Queens County, New York",502,33,468,39,34,27
1400000US36081061301,36081061301,"Census Tract 613.01, Queens County, New York",2084,68,449,120,1635,124
1400000US36081061302,36081061302,"Census Tract 613.02, Queens County, New York",7,6,7,6,0,11
1400000US36081061400,36081061400,"Census Tract 614, Queens County, New York",341,38,310,38,31,29
1400000US36081061601,36081061601,"Census Tract 616.01, Queens County, New York",694,37,640,53,54,41
1400000US36081061602,36081061602,"Census Tract 616.02, Queens County, New York",367,30,344,35,23,19
1400000US36081061800,36081061800,"Census Tract 618, Queens County, New York",678,39,510,64,168,59
1400000US36081061900,36081061900,"Census Tract 619, Queens County, New York",945,118,413,115,532,132
1400000US36081062000,36081062000,"Census Tract 620, Queens County, New York",508,13,503,17,5,8
1400000US36081062100,36081062100,"Census Tract 621, Queens County, New York",944,81,472,88,472,85
1400000US36081062200,36081062200,"Census Tract 622, Queens County, New York",628,38,565,44,63,27
1400000US36081062300,36081062300,"Census Tract 623, Queens County, New York",781,36,295,62,486,67
1400000US36081062400,36081062400,"Census Tract 624, Queens County, New York",0,11,0,11,0,11
1400000US36081062500,36081062500,"Census Tract 625, Queens County, New York",933,53,461,72,472,77
1400000US36081062600,36081062600,"Census Tract 626, Queens County, New York",870,42,744,58,126,53
1400000US36081062700,36081062700,"Census Tract 627, Queens County, New York",939,72,318,94,621,111
1400000US36081062900,36081062900,"Census Tract 629, Queens County, New York",1050,68,326,87,724,104
1400000US36081063000,36081063000,"Census Tract 630, Queens County, New York",534,36,483,39,51,29
1400000US36081063200,36081063200,"Census Tract 632, Queens County, New York",684,36,599,54,85,44
1400000US36081063301,36081063301,"Census Tract 633.01, Queens County, New York",577,30,342,61,235,64
1400000US36081063302,36081063302,"Census Tract 633.02, Queens County, New York",526,56,348,56,178,62
1400000US36081063500,36081063500,"Census Tract 635, Queens County, New York",871,80,513,68,358,77
1400000US36081063700,36081063700,"Census Tract 637, Queens County, New York",1155,68,795,106,360,83
1400000US36081063800,36081063800,"Census Tract 638, Queens County, New York",1033,33,847,67,186,68
1400000US36081063900,36081063900,"Census Tract 639, Queens County, New York",1025,74,513,115,512,104
1400000US36081064101,36081064101,"Census Tract 641.01, Queens County, New York",927,55,807,67,120,49
1400000US36081064102,36081064102,"Census Tract 641.02, Queens County, New York",83,35,75,36,8,8
1400000US36081064500,36081064500,"Census Tract 645, Queens County, New York",708,57,487,71,221,62
1400000US36081064600,36081064600,"Census Tract 646, Queens County, New York",943,57,701,70,242,70
1400000US36081065000,36081065000,"Census Tract 650, Queens County, New York",849,52,678,69,171,61
1400000US36081065400,36081065400,"Census Tract 654, Queens County, New York",878,42,543,86,335,84
1400000US36081065501,36081065501,"Census Tract 655.01, Queens County, New York",0,11,0,11,0,11
1400000US36081065600,36081065600,"Census Tract 656, Queens County, New York",1515,69,863,123,652,132
1400000US36081065702,36081065702,"Census Tract 657.02, Queens County, New York",730,47,391,75,339,80
1400000US36081065703,36081065703,"Census Tract 657.03, Queens County, New York",1087,60,726,93,361,94
1400000US36081065900,36081065900,"Census Tract 659, Queens County, New York",684,52,505,64,179,62
1400000US36081066000,36081066000,"Census Tract 660, Queens County, New York",991,46,633,110,358,109
1400000US36081066100,36081066100,"Census Tract 661, Queens County, New York",625,46,404,59,221,57
1400000US36081066300,36081066300,"Census Tract 663, Queens County, New York",966,57,823,88,143,65
1400000US36081066400,36081066400,"Census Tract 664, Queens County, New York",2892,154,1566,240,1326,255
1400000US36081066501,36081066501,"Census Tract 665.01, Queens County, New York",1358,88,893,123,465,122
1400000US36081066701,36081066701,"Census Tract 667.01, Queens County, New York",996,78,588,99,408,100
1400000US36081066900,36081066900,"Census Tract 669, Queens County, New York",620,47,417,56,203,51
1400000US36081067100,36081067100,"Census Tract 671, Queens County, New York",811,51,740,54,71,33
1400000US36081067700,36081067700,"Census Tract 677, Queens County, New York",703,35,528,54,175,52
1400000US36081067900,36081067900,"Census Tract 679, Queens County, New York",1687,94,415,90,1272,132
1400000US36081068000,36081068000,"Census Tract 680, Queens County, New York",1476,81,1086,138,390,119
1400000US36081068200,36081068200,"Census Tract 682, Queens County, New York",382,26,242,49,140,48
1400000US36081068300,36081068300,"Census Tract 683, Queens County, New York",1591,82,620,99,971,117
1400000US36081068700,36081068700,"Census Tract 687, Queens County, New York",1886,105,747,139,1139,143
1400000US36081069000,36081069000,"Census Tract 690, Queens County, New York",1000,54,545,114,455,109
1400000US36081069300,36081069300,"Census Tract 693, Queens County, New York",1202,79,252,66,950,83
1400000US36081069400,36081069400,"Census Tract 694, Queens County, New York",1104,34,704,90,400,92
1400000US36081069500,36081069500,"Census Tract 695, Queens County, New York",845,54,374,56,471,66
1400000US36081069701,36081069701,"Census Tract 697.01, Queens County, New York",1767,98,293,78,1474,114
1400000US36081069702,36081069702,"Census Tract 697.02, Queens County, New York",1553,78,896,123,657,121
1400000US36081070300,36081070300,"Census Tract 703, Queens County, New York",734,81,522,88,212,65
1400000US36081070700,36081070700,"Census Tract 707, Queens County, New York",913,66,726,69,187,63
1400000US36081070900,36081070900,"Census Tract 709, Queens County, New York",993,84,598,90,395,90
1400000US36081071100,36081071100,"Census Tract 711, Queens County, New York",2766,139,1719,212,1047,226
1400000US36081071303,36081071303,"Census Tract 713.03, Queens County, New York",2751,89,864,184,1887,185
1400000US36081071304,36081071304,"Census Tract 713.04, Queens County, New York",3038,144,1009,196,2029,229
1400000US36081071305,36081071305,"Census Tract 713.05, Queens County, New York",2382,128,434,136,1948,166
1400000US36081071306,36081071306,"Census Tract 713.06, Queens County, New York",2801,138,554,163,2247,193
1400000US36081071600,36081071600,"Census Tract 716, Queens County, New York",0,11,0,11,0,11
1400000US36081071701,36081071701,"Census Tract 717.01, Queens County, New York",2486,154,992,220,1494,217
1400000US36081071702,36081071702,"Census Tract 717.02, Queens County, New York",1914,58,957,169,957,167
1400000US36081071900,36081071900,"Census Tract 719, Queens County, New York",999,48,299,74,700,85
1400000US36081072100,36081072100,"Census Tract 721, Queens County, New York",2168,167,980,216,1188,200
1400000US36081072300,36081072300,"Census Tract 723, Queens County, New York",712,73,647,69,65,34
1400000US36081072900,36081072900,"Census Tract 729, Queens County, New York",411,60,315,53,96,47
1400000US36081073100,36081073100,"Census Tract 731, Queens County, New York",528,47,376,59,152,42
1400000US36081073700,36081073700,"Census Tract 737, Queens County, New York",1038,82,361,65,677,84
1400000US36081073900,36081073900,"Census Tract 739, Queens County, New York",2772,86,1293,164,1479,154
1400000US36081074100,36081074100,"Census Tract 741, Queens County, New York",1547,79,995,111,552,105
1400000US36081074300,36081074300,"Census Tract 743, Queens County, New York",1833,92,964,134,869,135
1400000US36081074500,36081074500,"Census Tract 745, Queens County, New York",1505,75,296,78,1209,99
1400000US36081074700,36081074700,"Census Tract 747, Queens County, New York",1364,75,665,107,699,121
1400000US36081074900,36081074900,"Census Tract 749, Queens County, New York",540,37,474,38,66,30
1400000US36081075701,36081075701,"Census Tract 757.01, Queens County, New York",2651,108,1436,244,1215,229
1400000US36081075702,36081075702,"Census Tract 757.02, Queens County, New York",2205,136,1204,186,1001,183
1400000US36081076901,36081076901,"Census Tract 769.01, Queens County, New York",2020,175,1112,198,908,200
1400000US36081076902,36081076902,"Census Tract 769.02, Queens County, New York",661,45,152,47,509,59
1400000US36081077300,36081077300,"Census Tract 773, Queens County, New York",1081,80,662,87,419,84
1400000US36081077500,36081077500,"Census Tract 775, Queens County, New York",860,102,325,78,535,103
1400000US36081077902,36081077902,"Census Tract 779.02, Queens County, New York",1636,86,1114,136,522,116
1400000US36081077903,36081077903,"Census Tract 779.03, Queens County, New York",1096,80,535,103,561,97
1400000US36081077904,36081077904,"Census Tract 779.04, Queens County, New York",2195,90,1065,176,1130,172
1400000US36081077905,36081077905,"Census Tract 779.05, Queens County, New York",1114,82,838,96,276,86
1400000US36081077906,36081077906,"Census Tract 779.06, Queens County, New York",1235,125,630,110,605,139
1400000US36081077907,36081077907,"Census Tract 779.07, Queens County, New York",950,75,216,73,734,98
1400000US36081077908,36081077908,"Census Tract 779.08, Queens County, New York",1409,58,111,76,1298,93
1400000US36081078800,36081078800,"Census Tract 788, Queens County, New York",507,56,390,61,117,41
1400000US36081079000,36081079000,"Census Tract 790, Queens County, New York",739,57,353,72,386,62
1400000US36081079200,36081079200,"Census Tract 792, Queens County, New York",753,45,408,79,345,75
1400000US36081079300,36081079300,"Census Tract 793, Queens County, New York",0,11,0,11,0,11
1400000US36081079701,36081079701,"Census Tract 797.01, Queens County, New York",2805,143,890,177,1915,193
1400000US36081079702,36081079702,"Census Tract 797.02, Queens County, New York",1607,125,403,109,1204,134
1400000US36081079900,36081079900,"Census Tract 799, Queens County, New York",1004,73,440,105,564,117
1400000US36081080301,36081080301,"Census Tract 803.01, Queens County, New York",1318,83,531,93,787,117
1400000US36081080302,36081080302,"Census Tract 803.02, Queens County, New York",1071,98,779,108,292,91
1400000US36081080900,36081080900,"Census Tract 809, Queens County, New York",2734,138,1993,216,741,197
1400000US36081081400,36081081400,"Census Tract 814, Queens County, New York",974,94,712,113,262,90
1400000US36081081800,36081081800,"Census Tract 818, Queens County, New York",1052,77,697,107,355,105
1400000US36081083700,36081083700,"Census Tract 837, Queens County, New York",1539,93,999,131,540,125
1400000US36081083800,36081083800,"Census Tract 838, Queens County, New York",1715,68,1159,148,556,145
1400000US36081084000,36081084000,"Census Tract 840, Queens County, New York",1869,99,1367,174,502,164
1400000US36081084500,36081084500,"Census Tract 845, Queens County, New York",1954,133,238,91,1716,137
1400000US36081084601,36081084601,"Census Tract 846.01, Queens County, New York",792,90,470,89,322,83
1400000US36081084602,36081084602,"Census Tract 846.02, Queens County, New York",274,67,177,55,97,46
1400000US36081084900,36081084900,"Census Tract 849, Queens County, New York",2226,191,266,117,1960,198
1400000US36081085300,36081085300,"Census Tract 853, Queens County, New York",1759,177,634,160,1125,209
1400000US36081085500,36081085500,"Census Tract 855, Queens County, New York",2443,166,331,119,2112,193
1400000US36081085700,36081085700,"Census Tract 857, Queens County, New York",1738,118,340,77,1398,137
1400000US36081085900,36081085900,"Census Tract 859, Queens County, New York",1905,149,663,154,1242,159
1400000US36081086100,36081086100,"Census Tract 861, Queens County, New York",828,57,377,77,451,86
1400000US36081086300,36081086300,"Census Tract 863, Queens County, New York",2460,172,493,132,1967,147
1400000US36081086400,36081086400,"Census Tract 864, Queens County, New York",800,40,448,74,352,71
1400000US36081086500,36081086500,"Census Tract 865, Queens County, New York",1935,123,328,118,1607,155
1400000US36081086900,36081086900,"Census Tract 869, Queens County, New York",765,46,134,46,631,59
1400000US36081087100,36081087100,"Census Tract 871, Queens County, New York",900,87,138,45,762,86
1400000US36081088400,36081088400,"Census Tract 884, Queens County, New York",2607,205,2013,230,594,175
1400000US36081088901,36081088901,"Census Tract 889.01, Queens County, New York",4105,287,2283,333,1822,364
1400000US36081089200,36081089200,"Census Tract 892, Queens County, New York",2617,175,2333,223,284,193
1400000US36081090700,36081090700,"Census Tract 907, Queens County, New York",419,47,234,49,185,62
1400000US36081091601,36081091601,"Census Tract 916.01, Queens County, New York",1520,139,1469,137,51,33
1400000US36081091602,36081091602,"Census Tract 916.02, Queens County, New York",0,11,0,11,0,11
1400000US36081091800,36081091800,"Census Tract 918, Queens County, New York",4,6,4,6,0,11
1400000US36081091900,36081091900,"Census Tract 919, Queens County, New York",1747,78,758,139,989,149
1400000US36081092200,36081092200,"Census Tract 922, Queens County, New York",755,51,670,63,85,46
1400000US36081092500,36081092500,"Census Tract 925, Queens County, New York",1203,97,355,104,848,121
1400000US36081092800,36081092800,"Census Tract 928, Queens County, New York",1163,91,1084,93,79,38
1400000US36081092900,36081092900,"Census Tract 929, Queens County, New York",2228,127,724,149,1504,201
1400000US36081093401,36081093401,"Census Tract 934.01, Queens County, New York",1334,146,888,137,446,126
1400000US36081093402,36081093402,"Census Tract 934.02, Queens County, New York",1618,163,812,144,806,147
1400000US36081093800,36081093800,"Census Tract 938, Queens County, New York",2174,176,420,135,1754,178
1400000US36081093900,36081093900,"Census Tract 939, Queens County, New York",1586,117,1029,131,557,103
1400000US36081094201,36081094201,"Census Tract 942.01, Queens County, New York",1287,88,283,74,1004,96
1400000US36081094202,36081094202,"Census Tract 942.02, Queens County, New York",1644,120,572,112,1072,135
1400000US36081094203,36081094203,"Census Tract 942.03, Queens County, New York",2685,92,1114,171,1571,170
1400000US36081094500,36081094500,"Census Tract 945, Queens County, New York",1339,95,1066,126,273,107
1400000US36081094700,36081094700,"Census Tract 947, Queens County, New York",763,54,346,56,417,57
1400000US36081095400,36081095400,"Census Tract 954, Queens County, New York",1455,135,850,129,605,137
1400000US36081096400,36081096400,"Census Tract 964, Queens County, New York",1286,97,797,136,489,106
1400000US36081097202,36081097202,"Census Tract 972.02, Queens County, New York",879,68,5,8,874,67
1400000US36081097203,36081097203,"Census Tract 972.03, Queens County, New York",2234,148,84,61,2150,156
